country_iso3,product_id,year,export_value,rca,pci
IDN,448,2005,98806923.21,0.066,0.524
IDN,237,2005,6195316.45,0.15,1.316
IDN,60,2005,58085636.4,1.565,-1.913
IDN,157,2005,51920961.29,0.379,-0.081
IDN,482,2005,61122694.85,5.631,-0.069
IDN,27,2005,62094002.24,6.489,-0.449
IDN,78,2005,17326641.9,0.111,-0.852
IDN,452,2015,91276097.0,0.243,-0.964
IDN,432,2015,152997436.13,0.941,-0.538
IDN,190,2015,48143167.53,0.581,0.452
IDN,288,2015,81958841.92,2.408,0.645
IDN,298,2015,22411956.82,0.445,-1.101
IDN,306,2015,112823303.72,1.335,-0.579
IDN,413,2015,67265328.09,1.744,-0.797
IDN,312,2015,52632837.41,0.945,-0.398
IDN,129,2015,4890493546.0,1.926,-0.765
IDN,62,2015,5618755.39,0.817,0.928
IDN,401,2015,442950449.03,0.421,0.104
IDN,260,2015,21876013.4,0.802,0.137
IDN,327,2015,6463570.66,0.455,-0.021
IDN,177,2015,1632987.34,0.78,-0.945
IDN,376,2015,21438627.79,0.177,1.453
IDN,219,2015,104797780.59,0.524,-0.647
IDN,474,2015,8714451.28,0.46,0.064
IDN,447,2015,59175465.12,4.317,0.775
IDN,76,2015,31560227.56,0.675,0.265
IDN,350,2015,38697246.46,0.781,-0.439
IDN,184,2015,10678752.61,1.136,0.015
IDN,428,2015,3920787.72,0.23,0.626
IDN,138,2015,1723088554.54,0.733,0.345
IDN,29,2015,736255.93,5.794,-1.169
IDN,113,2015,994263462.12,0.299,0.399
IDN,170,2015,48822194.62,0.595,-1.752
IDN,193,2015,13888340.39,2.541,-1.137
IDN,242,2015,9516532.64,0.91,0.301
IDN,423,2015,2038721.12,0.155,0.932
IDN,272,2015,85786341.17,2.308,0.28
IDN,23,2015,59522645.59,1.543,-1.074
IDN,465,2015,2290290575.58,0.116,-0.429
IDN,459,2015,20633175.98,0.851,0.575
IDN,383,2015,19049107.72,0.255,0.413
IDN,166,2015,284476154.73,0.294,0.186
IDN,82,2015,101523856.26,0.49,-1.239
IDN,317,2015,40041788.28,2.271,-0.892
IDN,292,2015,437865365.89,0.677,0.512
IDN,462,2015,14476098.25,3.015,-1.925
IDN,235,2015,5675583.58,0.936,0.741
IDN,460,2015,33014511.06,0.95,-1.355
IDN,42,2015,40774770.0,0.823,1.44
IDN,307,2015,1242867854.83,0.3,0.985
IDN,463,2015,13005684.34,0.2,-1.435
IDN,270,2015,30390285.12,2.36,-0.702
IDN,342,2015,177260819.77,2.307,0.9
IDN,45,2015,924341193.34,3.316,-0.262
IDN,380,2015,27331727.44,0.298,0.598
IDN,252,2015,91999817.76,18.265,0.181
IDN,150,2015,18682278.61,1.131,-0.819
IDN,386,2015,4427553.3,0.134,0.504
IDN,273,2015,1396103.92,0.212,-0.453
IDN,238,2015,56500417.22,1.046,0.296
IDN,374,2015,63416341.5,0.906,-0.21
IDN,388,2015,129989918.76,0.599,-0.685
IDN,86,2015,38300875.95,1.711,-0.243
IDN,125,2015,34680829.52,3.035,-0.899
IDN,309,2015,25620257.36,0.711,2.001
IDN,322,2015,545165124.74,1.404,0.606
IDN,475,2015,51076673.7,0.624,0.052
IDN,358,2023,54341961.72,1.162,-0.193
IDN,472,2023,24730008.56,8.31,-2.822
IDN,304,2023,16696107.12,0.366,-0.057
IDN,438,2023,1636068.58,0.284,0.954
IDN,281,2023,50130200.43,0.544,1.24
IDN,301,2023,112953356.71,0.839,-0.341
IDN,33,2023,16533778.89,0.189,1.274
IDN,359,2023,454291981.05,1.01,-0.951
IDN,150,2023,23115289.89,4.881,-0.697
IDN,214,2023,20236866.87,1.485,0.239
IDN,417,2023,32643142.41,1.1,-0.141
IDN,431,2023,99995500.71,3.542,-0.428
IDN,90,2023,7506783.23,4.704,0.062
IDN,481,2023,741216416.43,2.237,-1.232
IDN,487,2023,34549805.41,0.553,-0.323
IDN,334,2023,151131060.89,4.065,-1.846
IDN,298,2023,17830208.93,0.317,1.258
IDN,466,2023,449379951.3,1.227,0.018
IDN,348,2023,437799441.8,3.31,1.927
IDN,19,2023,6022505.02,1.597,-1.24
IDN,35,2023,2050555797.22,8.959,0.148
IDN,340,2023,14908953.03,4.404,-0.632
IDN,221,2023,49157303.62,1.86,1.056
IDN,331,2023,13377181.46,1.014,1.411
IDN,113,2023,38892568.36,0.351,-1.223
IDN,397,2023,1147871937.2,2.773,-0.028
IDN,346,2023,33482381.28,1.574,0.691
IDN,279,2023,19893536.35,2.059,-0.466
IDN,59,2023,57346928.22,2.828,-1.563
IDN,356,2023,4801313.29,0.326,-1.005
IDN,477,2023,15428833.17,0.861,0.589
IDN,206,2023,2229300.03,1.018,-1.929
IDN,78,2023,1755014.99,0.373,1.104
IDN,450,2023,6557463.29,1.325,-0.234
IDN,399,2023,27996263.73,0.633,-1.116
IDN,242,2023,161467254.92,0.223,-1.141
IDN,157,2023,288594711.6,1.701,1.551
IDN,94,2023,50683800.97,14.775,1.513
IDN,317,2023,303616857.75,0.509,1.66
IDN,287,2023,27081973.22,0.798,-0.39
IDN,181,2023,117271694.52,6.394,1.02
IDN,339,2023,1207660532.27,1.687,-1.07
IDN,470,2023,1529465122.0,5.42,0.548
IDN,202,2023,4698188.87,0.683,0.706
IDN,398,2023,1467868.68,0.494,-0.056
IDN,329,2023,1928945576.57,1.244,-1.029
IDN,95,2023,4137113.14,0.177,0.12
IDN,267,2023,294045249.02,1.136,-1.996
IDN,227,2023,265445842.51,5.172,0.386
IDN,56,2023,397873186.65,3.481,1.459
IDN,290,2023,97922979.63,0.335,-0.625
IDN,7,2023,33604631.49,0.977,-0.578
IDN,154,2023,254092661.95,0.154,1.59
IDN,415,2023,3684684.09,2.211,0.239
IDN,219,2023,68520450.33,0.29,0.82
IDN,311,2023,1565693.96,1.063,-0.831
IDN,80,2023,57465180.41,0.629,0.242
IDN,89,2023,45391763.52,2.195,-0.299
IDN,61,2023,34026757.83,1.263,-1.112
IDN,297,2023,170658104.9,0.54,0.61
LAO,361,1995,4419261.39,4.302,-1.488
LAO,163,1995,89029080.52,1.077,0.51
LAO,249,1995,14820237.61,1.131,-1.263
LAO,95,1995,1184197577.5,0.184,1.036
LAO,464,1995,38146299.17,0.162,-0.139
LAO,414,1995,168627102.21,2.064,-0.799
LAO,315,1995,81645415.02,1.314,1.077
LAO,337,1995,171309615.3,1.624,0.715
LAO,336,1995,4396982.62,0.382,-0.701
LAO,213,1995,13992732.71,0.364,-0.646
LAO,150,1995,53832860.14,3.572,-0.334
LAO,196,1995,9027313.87,0.093,-2.429
LAO,128,1995,37615313.77,1.863,-0.859
LAO,9,1995,7761216.12,1.101,-0.041
LAO,309,1995,15233374.04,0.503,-0.286
LAO,371,1995,53380777.97,0.598,0.188
LAO,54,1995,131058206.41,1.533,-1.041
LAO,218,1995,122983548.84,0.397,-0.564
LAO,285,1995,2249754302.68,7.701,2.486
LAO,466,1995,41507669.58,0.771,0.627
LAO,399,1995,158265284.15,3.91,0.07
LAO,264,1995,64408816.73,0.746,0.023
LAO,446,1995,23501277.87,0.677,1.756
LAO,468,1995,21372129.86,1.267,0.515
LAO,260,1995,39209496.79,2.995,-0.169
LAO,172,1995,45406733.92,0.336,-0.46
LAO,138,1995,11124921.43,0.1,-0.095
LAO,48,1995,2429077081.53,0.753,-0.743
LAO,427,1995,185065268.41,0.341,-0.817
LAO,269,1995,118227980.05,3.864,-0.389
LAO,407,1995,20679968.82,2.378,0.513
LAO,238,1995,13156576.67,2.574,0.505
LAO,91,1995,451168241.16,0.18,-0.016
LAO,33,1995,463439819.6,4.391,-1.338
LAO,272,1995,142181339.56,0.214,-0.568
LAO,206,1995,26610036.86,1.761,0.67
LAO,42,1995,27009983.86,0.932,0.714
LAO,187,1995,6444086.83,0.274,-0.325
LAO,305,1995,1124961.35,1.31,-0.163
LAO,329,1995,21430140.05,0.833,-0.777
LAO,447,1995,26251436.28,0.509,0.48
LAO,129,1995,6262523.05,0.221,-1.667
LAO,276,1995,73482782.57,1.276,1.449
LAO,299,1995,756968755.62,1.773,-1.636
LAO,364,1995,17879692.99,0.564,0.158
LAO,270,1995,15026939.5,0.618,-0.328
LAO,59,1995,3408859856.45,1.562,1.428
LAO,287,1995,20359076.81,0.269,0.055
LAO,46,1995,7043599.87,2.65,-1.347
LAO,96,1995,141126975.01,3.361,-2.084
LAO,471,1995,26485355.7,0.925,0.11
LAO,115,1995,37708373.32,0.223,-0.401
LAO,454,1995,12290279.9,0.072,0.334
LAO,126,1995,437354783.7,0.444,-0.582
LAO,159,1995,305334743.56,14.185,-0.18
LAO,293,1995,25853575.37,0.314,-0.138
LAO,408,1995,1817871.59,0.664,1.879
LAO,231,1995,114269353.67,0.824,-0.037
LAO,49,1995,79206185.75,0.684,0.319
LAO,120,1995,530784448.93,0.826,-0.012
LAO,350,2005,129393792.48,2.772,0.442
LAO,435,2005,6725561.11,0.308,0.869
LAO,380,2005,112469792.27,0.294,1.014
LAO,5,2005,116351493.35,0.122,-1.266
LAO,91,2005,1159407566.75,0.439,1.288
LAO,224,2005,575935724.47,0.431,-0.581
LAO,309,2005,46285680.74,0.299,0.102
LAO,354,2005,77590417.82,0.296,0.897
LAO,66,2005,80176793.22,1.79,-0.507
LAO,469,2005,128169396.77,1.186,0.112
LAO,189,2005,206379222.37,0.398,0.041
LAO,113,2005,7834768.86,0.459,2.628
LAO,86,2005,22927675.59,1.419,0.64
LAO,480,2005,11822123.7,0.493,-0.375
LAO,374,2005,25346758.85,0.606,0.407
LAO,292,2005,27560258.9,0.541,-0.848
LAO,121,2005,74816631.0,0.092,1.41
LAO,428,2005,177482217.29,0.884,0.111
LAO,489,2005,24333891.21,0.43,0.706
LAO,388,2005,52958843.1,0.641,-0.904
LAO,365,2005,17728866.73,0.648,-0.792
LAO,152,2005,85705164.38,1.701,-0.1
LAO,77,2005,137954290.66,0.731,0.592
LAO,194,2005,30306161.97,1.32,-0.108
LAO,102,2005,18536302.57,0.306,0.025
LAO,47,2005,4211228.65,0.62,0.912
LAO,175,2005,73550897.4,0.162,0.157
LAO,203,2005,21449982.66,0.483,0.741
LAO,267,2005,38698848.41,1.454,0.363
LAO,423,2005,9549126.89,4.274,-0.304
LAO,401,2005,290526.95,1.652,1.794
LAO,376,2005,8344719.18,0.178,-1.453
LAO,98,2005,4150198.15,0.603,-0.264
LAO,248,2005,16544626.59,0.036,1.152
LAO,490,2005,622902802.88,0.151,0.748
LAO,384,2005,778973336.71,0.152,-0.053
LAO,43,2005,1645912924.53,0.947,0.208
LAO,325,2005,193800028.33,0.519,-0.871
LAO,427,2005,3413450991.59,0.521,1.799
LAO,379,2005,325328771.09,3.121,0.645
LAO,65,2005,93652600.16,0.15,0.971
LAO,39,2005,19279636.26,1.002,-1.836
LAO,385,2005,28037181.37,1.459,0.201
LAO,25,2005,13537814.1,0.331,0.199
LAO,405,2005,47346169.14,0.368,1.202
LAO,299,2005,190574472.76,0.177,-0.407
LAO,243,2005,6295776.01,1.236,-0.285
LAO,184,2005,13936277.95,2.287,0.546
LAO,312,2005,366574515.05,0.261,-0.731
LAO,19,2005,75799965.97,0.444,0.894
LAO,52,2005,57759989.82,1.009,-0.171
LAO,107,2005,294427628.55,1.398,1.046
LAO,371,2005,694897745.78,1.181,-0.437
LAO,144,2005,33284112.18,3.689,-1.806
LAO,305,2005,935895846.56,0.772,0.058
LAO,238,2005,8682026.22,0.526,1.736
LAO,138,2005,4696118.01,0.779,1.713
LAO,347,2005,57489137.87,0.445,0.668
LAO,319,2005,28119628.3,1.234,-0.582
LAO,290,2005,15395408.49,4.349,-0.526
LAO,429,2015,69732239.58,2.008,0.933
LAO,453,2015,21569388.01,1.561,-1.029
LAO,378,2015,22139904.55,0.33,-2.254
LAO,238,2015,54609115.63,2.871,0.975
LAO,164,2015,9172892.39,0.548,-2.244
LAO,284,2015,43858168.83,1.072,-0.353
LAO,215,2015,3252437.46,2.33,0.403
LAO,478,2015,13658430.71,1.417,-0.755
LAO,12,2015,66062475.63,0.19,0.028
LAO,34,2015,32944834.45,2.563,0.864
LAO,383,2015,37771212.66,0.805,0.36
LAO,462,2015,14954971.78,1.226,1.374
LAO,448,2015,75746441.11,0.339,0.457
LAO,452,2015,13418983.89,0.865,0.034
LAO,325,2015,283597538.03,6.095,2.696
LAO,62,2015,17795108.55,0.902,-2.911
LAO,313,2015,15451630.81,2.229,1.777
LAO,36,2015,53413283.35,0.546,0.705
LAO,73,2015,2644109.66,0.529,0.79
LAO,86,2015,50220897.76,4.768,2.311
LAO,22,2015,841299671.51,1.106,0.71
LAO,37,2015,20811456.18,2.048,0.493
LAO,367,2015,495385213.13,0.486,-0.708
LAO,60,2015,4519133.44,7.012,2.281
LAO,261,2015,954825724.04,2.214,0.273
LAO,77,2015,46023074.28,2.552,-0.202
LAO,474,2015,481147.23,1.313,1.367
LAO,169,2015,36152561.03,0.134,0.101
LAO,231,2015,2172644.05,0.683,0.818
LAO,146,2015,153367259.17,0.262,-1.083
LAO,108,2015,27651879.48,1.308,-0.381
LAO,151,2015,291029689.2,2.383,1.717
LAO,30,2015,120075195.26,1.263,0.521
LAO,423,2015,2365137.26,1.118,-0.731
LAO,122,2015,159110576.19,1.693,-0.601
LAO,40,2015,41210871.98,1.465,0.032
LAO,337,2015,886997105.38,4.944,0.078
LAO,347,2015,114372109.41,0.6,0.058
LAO,218,2015,164651231.39,1.459,-0.232
LAO,244,2015,180154129.23,1.215,-0.149
LAO,382,2015,129491337.65,0.556,0.656
LAO,176,2015,1604550.92,0.84,0.159
LAO,181,2015,42448667.8,0.659,0.691
LAO,68,2015,41196534.81,1.54,0.27
LAO,76,2015,3267213.91,2.77,-0.717
LAO,327,2015,116848970.09,1.163,1.43
LAO,243,2015,433093207.77,1.579,1.488
LAO,47,2015,79594779.13,0.237,0.427
LAO,134,2015,39922345.92,1.042,0.658
LAO,144,2015,164204628.32,0.318,-0.968
LAO,48,2015,46085575.92,1.056,0.171
LAO,65,2015,31788693.18,0.062,-2.515
LAO,140,2015,57174438.16,0.89,-0.805
LAO,352,2015,2055334101.83,0.237,-0.508
LAO,233,2015,176790189.76,1.487,1.462
LAO,358,2015,59890749.64,1.026,-0.949
LAO,263,2015,47218226.16,1.17,0.095
LAO,490,2015,18775416.68,0.716,-0.566
LAO,80,2015,98294984.45,2.013,0.049
LAO,331,2015,25555911.4,1.989,-0.065
LAO,331,2023,22259794.04,1.125,0.521
LAO,52,2023,191370067.88,0.527,1.051
LAO,254,2023,61886371.54,7.144,0.491
LAO,480,2023,44972450.97,0.211,-2.272
LAO,384,2023,1528767894.41,0.638,-0.653
LAO,435,2023,51108958.6,2.659,0.093
LAO,3,2023,11926774.06,5.076,0.224
LAO,322,2023,17883165.19,3.094,2.575
LAO,164,2023,27046611.83,1.417,-0.403
LAO,488,2023,28871544.88,1.869,-0.919
LAO,399,2023,28464528.34,0.988,-1.457
LAO,215,2023,512144309.55,0.552,0.641
LAO,18,2023,98845816.82,1.0,-0.458
LAO,454,2023,248394507.71,1.18,0.657
LAO,382,2023,191491013.27,0.917,0.098
LAO,123,2023,61857918.75,0.644,-1.741
LAO,349,2023,8216802.13,0.747,-0.456
LAO,88,2023,136447616.88,1.267,0.17
LAO,47,2023,1381532802.6,3.346,1.699
LAO,281,2023,337081677.57,1.171,-1.998
LAO,490,2023,4038111.97,1.071,-1.148
LAO,398,2023,23262451.71,7.756,-0.006
LAO,361,2023,27058207.61,0.07,0.716
LAO,425,2023,114648389.1,1.257,-1.232
LAO,178,2023,4789697.98,0.642,-0.055
LAO,227,2023,4790814.56,2.148,0.13
LAO,208,2023,37930306.98,4.648,0.063
LAO,182,2023,302606476.33,6.337,-1.452
LAO,92,2023,7348058.03,0.988,2.527
LAO,365,2023,133621625.24,0.323,-2.284
LAO,268,2023,69353683.22,1.044,-0.054
LAO,192,2023,20150678.54,2.877,0.044
LAO,193,2023,95959595.31,0.712,0.525
LAO,24,2023,118159087.77,0.975,-1.251
LAO,13,2023,263752144.14,8.452,0.029
LAO,35,2023,3239570.61,0.967,0.691
LAO,474,2023,40499907.27,1.067,-1.719
LAO,181,2023,61695671.23,8.647,-0.113
LAO,43,2023,34083837.23,0.961,0.337
LAO,157,2023,593080704.62,5.914,-1.79
LAO,368,2023,138270900.93,4.299,-1.647
LAO,391,2023,9353666.7,1.023,-0.829
LAO,270,2023,157891385.88,0.569,1.333
LAO,180,2023,33298674.8,0.702,-0.484
LAO,9,2023,4633195.11,0.606,1.109
LAO,54,2023,488280755.51,0.555,0.255
LAO,319,2023,296783032.23,9.086,-1.482
LAO,258,2023,48803819.7,0.794,-0.083
LAO,102,2023,225305750.86,0.608,1.238
LAO,339,2023,142617287.83,0.208,0.984
LAO,266,2023,29613907.44,0.524,-0.391
LAO,272,2023,2563839.79,4.807,-0.464
LAO,60,2023,62814264.24,0.521,-0.477
LAO,147,2023,20876035.73,1.17,1.771
LAO,168,2023,6294360.07,0.653,-0.778
LAO,36,2023,7598566.68,0.345,0.126
LAO,122,2023,82961144.56,1.239,0.741
LAO,12,2023,109263256.76,2.114,-0.294
LAO,201,2023,282408844.33,0.703,1.055
LAO,5,2023,20983946860.15,1.633,0.12
MYS,178,1995,185413357.88,0.443,-0.971
MYS,202,1995,93951050.48,0.974,-1.087
MYS,10,1995,14556510.55,0.328,1.298
MYS,53,1995,30194944.65,1.57,-0.735
MYS,243,1995,6715094.42,1.296,-0.185
MYS,274,1995,3784410.64,2.656,-0.542
MYS,205,1995,15036391.32,0.471,0.517
MYS,61,1995,23147472.66,6.25,-0.919
MYS,151,1995,33547475.65,0.52,-1.112
MYS,297,1995,42572662.61,0.305,-0.239
MYS,456,1995,160648490.21,0.811,-0.462
MYS,336,1995,4357750.38,0.453,-0.7
MYS,19,1995,73347752.86,0.493,0.025
MYS,293,1995,122590729.62,2.116,-1.019
MYS,371,1995,19811362.85,1.417,-0.401
MYS,260,1995,11973526.8,0.64,1.307
MYS,64,1995,20892025.87,0.316,-0.71
MYS,484,1995,56540942.55,1.949,-0.252
MYS,372,1995,1043409.83,0.653,1.238
MYS,408,1995,42609898.71,1.644,0.392
MYS,199,1995,95150179.9,0.823,0.906
MYS,399,1995,235581204.97,0.398,1.685
MYS,318,1995,395360766.74,2.904,1.345
MYS,113,1995,83370042.1,0.298,-0.937
MYS,168,1995,19423061.75,1.202,-0.466
MYS,101,1995,31476034.16,2.533,-0.711
MYS,403,1995,36126833.19,0.713,-0.414
MYS,285,1995,294084936.18,0.643,0.618
MYS,284,1995,206794201.76,0.888,-0.194
MYS,272,1995,208384970.6,1.581,-1.402
MYS,434,1995,131873753.77,0.912,-1.1
MYS,340,1995,6859804.83,1.132,0.067
MYS,97,1995,3185495.8,3.911,-0.831
MYS,68,1995,3663788946.0,0.472,0.413
MYS,325,1995,14019687.11,0.988,-0.558
MYS,105,1995,335072211.63,2.25,0.661
MYS,34,1995,6461265.57,0.626,0.445
MYS,300,1995,18141234.97,0.708,0.447
MYS,276,1995,14932971.3,1.998,-0.714
MYS,35,1995,3912499.07,1.098,-0.401
MYS,108,1995,77647286.02,0.27,0.069
MYS,355,1995,111947460.12,0.963,0.19
MYS,270,1995,5731800554.65,1.415,-0.423
MYS,31,1995,828351.98,0.333,0.04
MYS,328,1995,24574309.51,7.127,1.08
MYS,249,1995,121077550.92,0.279,-0.7
MYS,242,1995,658150384.66,0.401,-0.05
MYS,90,1995,19547081.11,2.651,-0.482
MYS,373,1995,110339398.96,0.584,-0.086
MYS,444,1995,11746924.7,1.38,1.052
MYS,79,1995,43997451.24,3.283,0.151
MYS,166,1995,115151336.38,1.84,0.201
MYS,429,1995,44917923.04,1.426,-2.331
MYS,407,1995,31137655.65,1.627,2.614
MYS,309,1995,14776026.44,0.293,-1.016
MYS,233,1995,83318570.16,0.368,2.74
MYS,383,1995,407610589.75,0.979,1.134
MYS,376,1995,91156467.3,1.369,0.446
MYS,131,1995,31389186.03,3.621,-0.48
MYS,48,1995,6707177.96,0.897,-0.869
MYS,427,2005,278909693.93,5.748,0.017
MYS,303,2005,642435759.64,0.202,-0.513
MYS,196,2005,36821677.93,0.46,0.771
MYS,438,2005,75198594.95,1.309,0.654
MYS,270,2005,111006585.72,2.807,0.636
MYS,305,2005,43455476.86,1.442,-0.187
MYS,212,2005,25890289.72,0.648,1.719
MYS,13,2005,14493736.55,0.161,1.931
MYS,126,2005,3893624.0,0.588,1.012
MYS,156,2005,50623421.33,0.344,1.724
MYS,257,2005,4369977.67,0.688,0.098
MYS,101,2005,64422726.07,0.748,-0.382
MYS,178,2005,8229004.2,1.091,-1.732
MYS,239,2005,43049854.82,0.809,-0.963
MYS,47,2005,74957798.11,0.265,-0.281
MYS,28,2005,508640180.51,3.769,1.464
MYS,146,2005,3344933.34,9.168,0.134
MYS,342,2005,521884447.11,1.808,-1.893
MYS,470,2005,176015685.32,0.247,2.839
MYS,454,2005,243142453.93,0.561,-1.466
MYS,322,2005,1759916245.72,0.366,-0.011
MYS,325,2005,120145490.53,0.461,-1.389
MYS,238,2005,10807190.68,4.848,0.193
MYS,66,2005,322986579.32,0.395,1.572
MYS,205,2005,434119497.52,0.382,1.115
MYS,88,2005,21842112.46,0.625,0.698
MYS,21,2005,1862549729.4,0.37,1.064
MYS,255,2005,136269386.76,0.561,-0.289
MYS,98,2005,25174914.53,0.45,0.31
MYS,39,2005,2614644067.03,11.458,-1.778
MYS,181,2005,32453949.8,0.447,-1.236
MYS,374,2005,6960424.05,2.979,-1.103
MYS,404,2005,85195257.9,0.399,0.134
MYS,445,2005,95783551.7,1.598,-1.284
MYS,70,2005,1584796.7,0.315,1.263
MYS,343,2005,102087576.71,1.275,0.608
MYS,53,2005,41681132.12,1.457,1.747
MYS,41,2005,66164077.07,0.9,0.412
MYS,85,2005,54344854.12,0.429,0.036
MYS,481,2005,22378509.5,0.713,-0.336
MYS,54,2005,6303686.4,0.271,-2.823
MYS,183,2005,182203426.77,0.892,2.131
MYS,337,2005,2500092.4,0.791,0.632
MYS,267,2005,380629883.51,0.963,-0.837
MYS,482,2005,17905279.24,2.652,1.189
MYS,89,2005,40236733.65,0.951,1.015
MYS,354,2005,308753388.28,1.466,-0.267
MYS,317,2005,31224385.06,1.474,0.714
MYS,319,2005,2057765184.33,0.506,-1.336
MYS,131,2005,1041884626.97,0.612,0.144
MYS,440,2005,22465429.85,0.475,-0.507
MYS,42,2005,831455691.74,0.25,1.132
MYS,244,2005,20403397.47,0.588,-1.904
MYS,348,2005,27936402.19,3.318,-0.163
MYS,288,2005,262545100.61,0.773,2.132
MYS,218,2005,2012411.83,0.665,-1.006
MYS,140,2005,278281942.32,1.496,0.378
MYS,206,2005,7855924.83,0.701,0.492
MYS,395,2005,28047829.02,0.838,0.47
MYS,300,2005,6487239.87,0.912,0.853
MYS,256,2015,114948952.16,0.452,-0.484
MYS,454,2015,32567310.3,0.783,0.358
MYS,354,2015,280189364.37,0.369,0.482
MYS,402,2015,14366912.85,3.528,1.879
MYS,343,2015,501065396.92,0.538,0.403
MYS,337,2015,44197209.56,2.932,-1.438
MYS,284,2015,84639014.38,1.881,0.726
MYS,211,2015,272911247.67,0.341,0.502
MYS,107,2015,177232676.06,2.565,-0.823
MYS,98,2015,25907978.62,0.713,1.347
MYS,373,2015,1433343.94,0.911,0.4
MYS,232,2015,51951495.4,1.169,-1.926
MYS,59,2015,5031758.72,2.928,0.978
MYS,91,2015,49177919.07,1.332,0.085
MYS,117,2015,631836579.3,2.438,-0.628
MYS,12,2015,5627704.01,1.481,0.435
MYS,15,2015,10283840.12,1.56,1.16
MYS,83,2015,13811216.47,0.412,-0.888
MYS,398,2015,71583710.05,0.487,-1.498
MYS,426,2015,4989670.55,0.441,0.475
MYS,372,2015,52182842.82,0.707,2.485
MYS,456,2015,12624950.29,4.245,-0.183
MYS,202,2015,27720356.09,2.099,-0.099
MYS,188,2015,164208076.86,0.162,-0.178
MYS,489,2015,17298093.59,1.646,0.127
MYS,257,2015,1364196959.46,0.905,-0.256
MYS,180,2015,198750247.19,1.896,0.426
MYS,137,2015,558591824.03,0.236,-0.609
MYS,339,2015,1693381464.61,1.069,1.008
MYS,84,2015,20860791.92,0.891,-0.452
MYS,208,2015,101903640.53,1.397,0.46
MYS,349,2015,38951476.81,0.193,-1.16
MYS,364,2015,40969561.64,1.041,0.892
MYS,441,2015,12247137.69,0.943,0.387
MYS,192,2015,14074518.03,1.675,0.355
MYS,5,2015,17571812.1,0.328,0.586
MYS,27,2015,92118402.51,0.473,-1.546
MYS,187,2015,302640974.84,0.252,-1.796
MYS,79,2015,1976012328.36,5.507,1.52
MYS,465,2015,6288166.11,0.978,-2.349
MYS,301,2015,127280274.66,1.904,-1.087
MYS,366,2015,11526919.06,0.302,0.13
MYS,47,2015,383778815.13,0.922,0.616
MYS,248,2015,99933663.32,2.887,0.421
MYS,73,2015,7289720.13,1.497,-2.24
MYS,254,2015,825070894.75,4.589,0.003
MYS,340,2015,1622191851.19,0.309,-0.025
MYS,251,2015,2126070.26,5.288,1.812
MYS,223,2015,7630737.3,2.871,0.718
MYS,377,2015,23635795.07,0.33,-0.917
MYS,403,2015,16283590.01,2.724,1.196
MYS,108,2015,5141660056.36,0.506,-0.401
MYS,182,2015,39676180.15,0.553,-0.595
MYS,468,2015,15887686.59,1.26,1.114
MYS,224,2015,2655376498.53,0.673,0.296
MYS,96,2015,22655907.49,0.227,0.323
MYS,269,2015,484449208.55,0.23,0.448
MYS,480,2015,51447815.11,0.411,0.448
MYS,236,2015,25618028.55,2.534,-0.463
MYS,460,2015,9654215.52,2.115,-1.482
MYS,273,2023,158173383.48,2.228,0.769
MYS,441,2023,36288749.39,1.874,0.513
MYS,276,2023,86843606.18,0.575,0.441
MYS,24,2023,14572912.12,0.63,-0.637
MYS,354,2023,1370818.58,0.185,-0.992
MYS,128,2023,29130562.26,0.353,0.373
MYS,58,2023,60961206.01,0.716,0.224
MYS,139,2023,42847157.56,2.332,-0.983
MYS,68,2023,4895834669.94,1.553,0.731
MYS,422,2023,13274860.77,0.511,-1.436
MYS,415,2023,459024766.45,0.93,1.36
MYS,217,2023,201173079.25,0.903,2.967
MYS,284,2023,52039730.1,2.257,-0.094
MYS,192,2023,5353159.59,1.227,0.392
MYS,236,2023,44964317.23,0.822,1.237
MYS,469,2023,97144376.81,0.476,-1.61
MYS,347,2023,975299371.75,0.451,0.011
MYS,307,2023,551559831.74,3.116,1.078
MYS,255,2023,14494675.88,3.455,2.712
MYS,229,2023,12263000.77,1.372,-0.016
MYS,474,2023,111091748.9,2.511,-0.283
MYS,239,2023,6206863.38,0.931,0.346
MYS,266,2023,221840899.48,1.465,-0.927
MYS,304,2023,152659691.82,0.901,1.798
MYS,101,2023,44732402.03,0.81,-0.122
MYS,410,2023,40083835.89,1.01,-1.795
MYS,233,2023,154200476.77,0.172,0.171
MYS,232,2023,234648170.37,0.952,-0.032
MYS,125,2023,860213584.25,0.735,-0.017
MYS,254,2023,1994425363.67,3.22,0.038
MYS,152,2023,9432870.0,0.8,0.216
MYS,452,2023,658511114.57,2.166,0.902
MYS,460,2023,81252703.19,4.789,-0.187
MYS,279,2023,1546505.47,1.262,1.143
MYS,349,2023,2514195.3,2.416,0.771
MYS,395,2023,5161049.13,0.888,-1.172
MYS,23,2023,394727216.61,0.557,-0.931
MYS,335,2023,1905042.94,0.101,-0.861
MYS,409,2023,12591974.44,1.77,0.133
MYS,372,2023,14276328.66,3.355,-1.229
MYS,36,2023,196307345.85,0.924,-0.495
MYS,89,2023,173809410.48,1.839,0.235
MYS,145,2023,4903736696.12,0.68,-0.327
MYS,176,2023,163191126.98,1.108,1.229
MYS,484,2023,462422632.92,0.094,0.917
MYS,66,2023,234367625.42,1.144,-0.04
MYS,359,2023,4237739.26,0.08,1.068
